EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
DNK,Denmark,16.295689612752,15.285634361363,15.529455801321,15.352085451042,14.215237072494,14.488209291416,15.30202700824,15.915231363696,15.864614613708,16.443426189257,16.519644910765,14.141712540714,14.717971533512,14.31451234662,14.139020889225,15.608755896905,15.803492928691,15.309302956678,14.424134330271,13.400865789055,13.430540905225,15.472678527933,14.261438862356,14.715256488203,15.382795422717,14.742499639136,17.241793163491,15.288226495292,14.460012927598,13.832153664564,13.025361862837,13.292190008944,13.101650141881,14.095221904208,12.917116237395,12.187646476454,13.467468484242,12.58278181672,11.845949077689,11.373199913064,11.379735839207,10.372782281637,9.4510237469069,9.7995313295264,9.0224065537892,8.6408787913989,8.9478251685075,8.5328720134189,8.5432310130496,7.9380123994853,7.5140207521342,7.7231401496152,7.3979350381701,7.1311750829915
DOM,Dominican Republic,2.1328027645817,2.1719194772108,2.3746566528955,2.3508052561686,2.4853376445522,2.566037141728,2.6124569874367,2.6446322018428,2.5545910249627,2.6179047796538,2.6007608009134,2.4385372053428,2.4116990172757,2.5987189814314,2.6069546182614,2.3811549467365,2.4482358910474,2.6241123364191,2.5666638560355,2.6635564013657,2.4049248425157,2.4727299150061,2.5584662253631,2.5404798188145,2.7025089389382,2.7604241767467,2.8610852666057,3.0459458218713,3.2540743708985,3.2784522103578,3.2887814981772,3.318889973583,3.5408755925099,3.2224473713276,3.1160397274845,3.209559209901,3.3997146219175,3.4695974600776,3.4537814396058,3.3714245609561,3.4656393088558,3.4550499095751,3.495154658835,3.4219603004256,3.4306979143189,3.6182577681467,3.7091327834218,3.6012712669647,3.7863254017474,4.0276028087375,3.8717685028505,4.119093344595,4.0985852692229,4.2341393736359
DZA,Algeria,3.9305006918231,4.0736729737729,5.4041546986633,6.065045377012,5.2700561008936,4.9089415837711,5.6133375358094,5.9348298245634,6.243853721231,6.1432350947311,5.7403313406057,5.234449135203,5.2334620789038,5.2016018787226,5.2882872214667,5.6142910713415,5.666597164679,5.4278276116061,5.2869284783168,5.2702843877657,5.2303280890519,5.1378389046198,5.3951235675506,5.3883224470004,5.2274780853364,5.4159843089171,5.2941819610453,4.895168696707,4.7985951711021,4.8726478735662,5.0774504726308,4.6757215238575,4.6030503045666,4.9716330027789,4.8507851417835,4.9413132415676,5.116954039078,5.0328501269004,5.1855228053045,4.9896691099055,5.1199527445004,5.2046579728678,5.535619015264,5.5542317339883,5.7751790564998,5.9236202381844,5.7652679405726,5.7885492869524,5.9013279889661,5.9608770488833,5.5645939988774,5.7755620332566,5.9036923015839,5.6838825841338
ECU,Ecuador,2.2479154150527,2.0441109646179,2.2983612933807,2.8005643571883,2.8776175070305,2.9061309839947,3.1189592707049,3.2317021441137,3.3295623146986,3.46142708164,3.5169232589563,3.6355435391616,3.5831227814776,3.4313939735505,3.6052912275048,3.688352038503,3.7561285626093,3.3640735120454,3.7567658983573,3.6557871659171,3.7167794989904,3.6753998753155,3.8602864247559,3.8751583808762,3.9905555235674,4.1485105984103,4.427464726417,4.4477284147381,4.1677506831184,3.8154586100685,3.6073008898809,3.8562527854027,3.8118435199118,3.8952235645671,4.0928068721892,4.0751909344434,4.1746907460827,4.1197328602768,4.122182658874,4.3437021170257,4.5266854246648,4.4932863710258,4.437513911731,4.5748111168782,4.6043654017258,4.4455234298813,4.3229524227595,4.1597495507719,4.1613436960621,4.098636916497,3.7233384083982,3.906290166801,3.9698966865284,4.0827938548407
EGY,Egypt,1.7196672834225,1.6859817615866,1.670586546475,1.5421385122371,1.6240131332222,1.6996232131941,1.8556899792985,1.8962467572303,1.920682539615,1.9641450766564,2.0484397849145,2.1490603510552,2.2329792824857,2.3335232710035,2.4522835131045,2.4899400993619,2.4744338386318,2.5724471786889,2.5243412105043,2.5709444514303,2.5719615527478,2.6712320806806,2.6543596599121,2.6201474676643,2.488750392368,2.5877441193669,2.6860925934851,2.7358522730395,2.7399679187093,2.8687437700191,2.8045755714472,2.9498692421151,2.9830939580335,3.0001451554686,3.1435309263276,3.3347535481951,3.431590591366,3.5425857288637,3.516499932564,3.5435967981794,3.4731196882887,3.5164986552504,3.6086040284708,3.4613132249296,3.4399009754551,3.4357410047552,3.5003161317961,3.5632392155289,3.4445982395547,3.1293441056158,2.9799755678993,3.1741298514908,3.1324603081907,3.1074488635623
ERI,Eritrea,2.2536934902268,2.21066715324,2.1256998754589,2.0907954098605,2.0168779582523,1.9183397523613,1.8671710245476,1.8110296871786,1.7873820416235,1.7696912725787,1.7417536573738,1.7183169938224,1.6734245540747,1.6708413126209,1.5878075989459,1.5807082088318,1.5659101994232,1.5047116047634,1.4859258198173,1.4983743504059,1.5016215610226,1.5265521279854,1.6145838139678,1.3724770187224,1.446835752106,1.4844877048333,1.6260397793133,1.7272163118947,1.6151837569232,1.615642808219,1.6003798362074,1.5287272382207,1.4666338544196,1.4497558468011,1.4230866552908,1.3756743339825,1.306259373443,1.3311568944392,1.2935356001486,1.2849659436423,1.2600379794003,1.2997191162195,1.290836583234,1.2721750869474,1.2580914585379,1.2387695788005,1.2295457370138,1.2022375253797,1.1967805042142,1.1801883608087,1.1590634084287,1.148846671814,1.1215006057196,1.1031915162857
ESH,Western Sahara,2.89015075621,2.9502216855357,3.2420072892381,3.4503322687099,3.6044302519041,3.5374889396989,3.1947535403836,2.8164536985903,2.4269634704261,2.2522186183938,2.1683815191912,1.9824594600423,1.9665186297623,1.9345317811086,1.9055800370079,1.9643601855893,1.9495712707909,2.1173522869281,2.009251940612,1.8990846721233,1.8576923104349,1.9642183561468,1.8287432087941,1.7445536133734,1.7081685862286,1.7664331972409,1.7446656791356,1.7403995097893,1.7051757575879,1.674644122146,1.7906281619024,1.7157735624042,1.6068334275982,1.5323372060126,1.4564928033945,1.3974895827585,1.3599852443886,1.3266417533434,1.3305309405912,1.3057640940063,1.2874933493423,1.2487421046032,1.2387364325724,1.219103079374,1.1903435119191,1.1789398603009,1.159312695089,1.0858935145051,1.080089763734,1.0780017018916,1.0029367328375,1.0626507257937,1.0876729151838,1.0699923014685
ESP,Spain and Andorra,5.6053966595645,5.4746473292892,5.7970136719631,6.1401524597636,6.4528026312964,6.5586291154418,7.0046647761444,6.7373660306114,6.6896379287791,6.9712409849198,7.2679848460066,7.3468073088364,7.1930293859914,7.2100912989004,6.947052395427,6.7398015124615,6.8541846865675,6.7950874102776,6.9818126491915,7.4639650104512,7.5748109272196,7.7573710590944,7.9387700229649,7.5401465884018,7.8347090959286,8.2063169998745,8.022989458543,8.57538105787,8.7759479764629,9.3224803297976,9.6960176283535,9.5362660134382,9.8197200738452,9.8982976622266,10.114367601274,10.280550993568,9.9509264543011,10.18024610148,9.2811662410394,8.3552717410034,8.0199972379825,7.9905207570331,7.8493183004823,7.2715981646796,7.2548500627874,7.5485493871805,7.3709234875362,7.6642945492264,7.5057818954114,7.1004814180578,6.2503754617417,6.6437462740673,6.5674291394442,6.1522387715781
EST,Estonia,18.734097261953,18.673958895038,19.917050570791,22.164281573257,24.196582906171,25.864692200288,26.809677581794,27.598456018433,29.014719913409,29.854751907106,30.658621382087,31.183968414849,31.130462649762,30.83733391815,29.981234213244,29.245755219483,28.341064593843,27.686193124067,26.173254551063,23.991648431868,28.406614143092,26.390970904788,20.032331991311,16.94592740434,17.483160355209,16.303563926313,17.18169941754,16.908636484795,15.588262210172,14.53938795317,14.77843315193,15.06525068272,14.514278679608,16.179274137073,16.613767954057,16.623623813506,15.980554369481,18.865226634714,17.523401294976,15.051501901358,18.837014081227,19.03376254409,18.297683478646,20.129037789775,19.553182219971,18.184069543652,18.119840870063,19.224555450144,20.274288609593,14.404896826935,11.157571235483,11.783797573306,12.04047237042,11.143502616435
ETH,Ethiopia,1.8573754303323,1.8169031989016,1.7441392682412,1.7107401242627,1.6625534982348,1.5777587715719,1.5439398886405,1.5404844930468,1.5364989231658,1.5278710098626,1.4983576138186,1.4740955291206,1.4492360515237,1.4489197618334,1.3645658217861,1.3799271953031,1.4156497603022,1.3182721340285,1.2935699352041,1.3152440731958,1.307025147696,1.2753856056617,1.2634660688191,1.1241019217898,1.1293777866144,1.1094898588799,1.1299597551432,1.1344122710534,1.1782243231666,1.1431679424745,1.0791998164985,1.126140553419,1.2031301334147,1.1572065747536,1.1567343878946,1.1673355701455,1.2090425117916,1.2915404374088,1.3184534875191,1.3374424339721,1.3638445125848,1.3239178370059,1.3431786207174,1.3605294229967,1.3857174593718,1.3934314193803,1.420535942951,1.4174118659837,1.4254812479673,1.4939658331468,1.507575341382,1.4283103490698,1.4130598790621,1.4082527944225
FIN,Finland,12.564829675086,12.37023580966,13.154474682851,14.011087667415,13.12667904288,13.008096519888,14.201187300744,14.037677436552,15.479385135938,15.461658527969,15.580567888572,13.496860391798,13.012133068372,12.732443655604,12.723742480417,13.490461241229,13.476066376596,14.364576310305,14.009704689867,13.944909955187,14.455529050965,14.462454568318,13.736249292454,13.948727229001,15.262787945895,14.542006033724,15.711172261671,15.289963859917,14.725946059066,14.531231944609,14.211235566215,15.329816944626,15.720860583645,17.309648326726,16.531674194754,14.018938759939,16.308481549627,15.890484908314,14.13572737872,13.389706286438,15.169992317713,13.577977455392,12.394349593783,12.501456732057,11.713939433701,10.98551688534,11.449525603965,10.854827141649,11.062776506203,10.399010905449,9.4347567469203,9.3691094404106,8.5847241939364,7.7113641166371
FJI,Fiji,2.7890166547584,2.7468099138536,2.8041177847779,3.0444474784325,3.3861071128459,3.0508455618933,2.9748349037808,3.0726855789379,2.9945858423536,3.1498228998667,3.2332555224725,3.2325642130988,3.1451530754842,2.781272055711,2.5811319519123,2.7196278257486,2.7770245290919,2.6751053583907,2.6810445769724,2.8673312037,3.0315557053511,2.8575385635718,3.0023132843179,3.165700607662,3.2591760737893,3.2618157863331,3.300525120402,3.3089201886346,3.2414829160647,3.3229665080242,3.5201571015072,3.6882789015382,3.3040638688665,3.5654857383208,4.1641851526035,3.8453020150989,3.9918308030457,3.7965076183508,3.2458767759784,2.9247089785858,3.640015631053,3.0832124099718,3.0190154650265,3.2188982523047,2.8629874453727,2.9162321376682,2.8921636725955,3.1153272596622,3.2262197175291,3.4089459734197,3.3429121001006,3.3775226408185,3.5350281910978,3.6103957280919
FLK,Falkland Islands,77.832142826226,79.343889016021,79.034596163026,76.190591881502,76.982270981109,79.975365339417,80.476530772843,80.653858322567,81.860686985468,82.589566273162,83.472457872898,81.392991898487,82.579138938891,83.35684622888,84.29329024407,85.600490492906,85.908254497904,82.342304661717,84.596447076109,89.186858970851,82.84933756946,78.98063554761,73.415009463783,70.365272875741,69.127955563647,68.024981941443,59.83178435154,61.49794579758,56.509883198874,54.042240906802,53.686222885131,51.969098546907,51.950777393101,52.682542126213,52.710230282744,53.053087986698,54.428306290498,55.658888484764,56.39319476825,57.267060653096,57.504281203484,56.026762358184,56.272915914534,56.723744742572,56.739273866865,56.696943746556,57.054335601373,56.4548833009,56.740542919918,57.716499445854,56.311174980354,56.769632110111,56.854747234704,57.463780163807
FRA,France and Monaco,12.521686773456,12.625160326858,12.834338929725,13.437752944942,12.971820720528,12.090701925405,12.864908331971,12.485313047396,12.770276847784,12.892351193124,12.419811437154,11.427505643464,11.006245891503,10.664221858504,10.389302049213,10.052099986744,9.7647521490833,9.5285603487709,9.4220604021821,9.5131070334173,9.3575547852696,9.850952085109,9.5508157127255,9.1206860879276,8.9868641310976,9.1306782732673,9.3984298055693,9.1204358204732,9.2854507340189,9.112439961051,9.0631966891463,9.0870214394813,8.9298033219799,8.9378084422351,8.9103687031496,8.8670902708434,8.5882098441793,8.4435755525345,8.2723908169061,7.9936671447401,8.104983300225,7.7868069106105,7.7844253942826,7.666897555511,7.1064676945334,7.1424079343982,7.137734615556,7.1563922540733,6.9269874469444,6.7444393577888,6.0612329828296,6.5118233665068,6.2872973678737,5.8055887283433
FRO,Faroes,1.1499881105713,1.1143331587281,1.1233226029192,1.1130135601299,1.1035555653253,1.0901136860572,1.1089646954736,1.0999968032083,1.0821304384441,1.0583809332596,1.048666432722,1.033625010824,1.0211695197196,1.0188702205447,1.0111361921026,0.99706950802466,0.98574101036626,0.98579175590777,0.97742939674601,0.9722055083879,0.97675235518504,0.97314729493744,0.97561150647679,0.98744094472891,0.9957580913198,0.99629466523601,0.993290193948,0.99124364706829,0.98120297389773,0.97630760664472,0.9736354858155,0.98199678198559,0.98026949113658,0.97778372413897,0.97519658171637,0.96740352150753,0.96363774053943,0.96368004244414,0.95847764556741,0.96196931940911,0.96040071864219,0.96532070944788,0.96967538243952,0.97015154866329,1.0069822801959,1.0096784193425,1.0122029463606,1.0164983376104,1.0182069488027,1.0122358786697,1.0161327042255,1.0199939868579,0.99228957767553,0.99412365759888
GAB,Gabon,11.538264429583,12.179950962803,12.882039010292,18.975779476044,22.818397871329,25.759707242492,26.517060291602,25.601417056818,24.975699614293,23.123324251781,21.074214210527,19.39525162986,19.383181356735,18.30499234585,19.524611655576,20.559656049522,17.095830395377,15.491069628514,15.740116211864,18.691248525784,21.421292965233,20.01095710376,20.765668340618,20.846612326755,19.901543582636,21.687127492122,23.822928906805,21.456944839159,24.327407648983,22.589457156808,22.66405985934,22.171169312747,20.907304556345,22.706455651343,20.449500181489,18.704166499894,15.643313828057,13.112977414796,13.683564417698,12.873120767872,12.783815529538,12.176989537757,11.699832046798,11.183385085683,10.930035722765,11.067636321233,10.783351075502,9.6467131664442,8.7534928422296,9.4550531217708,9.1850888507395,8.5815352467043,8.8274771769458,9.3745424567712
GBR,United Kingdom,15.369377337961,15.243647895318,14.843880264287,15.536422675686,14.624902317016,14.406296320812,14.524407233641,14.615976758662,14.580728886927,15.293086489027,14.139575536575,13.773062961104,13.474247222736,13.340358041141,12.543451619993,13.276053223819,13.664559001369,13.631006587666,13.535096579685,13.214065530528,13.301234338899,13.463189963171,13.110966365749,12.726824868404,12.474485613841,12.407644230897,12.710359967684,12.304026451452,12.091260267982,11.770951630612,11.722347486931,11.802119516284,11.414844092391,11.527345080396,11.387759763058,11.162378750061,10.965265047642,10.632007089318,10.155650849028,9.1950799604204,9.328868080422,8.5729620020652,8.8514873678449,8.604736230879,7.9383633976115,7.6620876156377,7.2693458150368,7.0569867909675,6.8817147675024,6.5800944993732,5.934630370419,6.198528375457,5.9732211100985,5.5451880396481
GEO,Georgia,6.3899742052343,6.3417363229924,6.6380851437953,6.9490564178833,7.2187087829545,7.607283745595,7.6723878431846,7.705304119537,7.8414884326398,8.0332274800659,8.1613053206844,8.1874210967518,8.0459313201478,7.8765726248032,7.7799540716862,7.632582619636,7.4866465963157,7.49568697366,7.3233736679422,7.0581282977721,7.7390020792501,6.2627524636297,5.1832350444262,4.3939639346878,3.2437441297982,2.7871259469574,2.5667984830033,2.4521501507079,2.3464848429723,2.2692774811701,2.4015275481198,2.0754960146802,2.1083162057829,2.2540444034557,2.339407986736,2.5036893380599,2.676281883455,2.9121844304603,2.6790164014124,2.9416948530731,2.8354437802995,3.2206443442806,3.5542098150241,3.8367767396728,4.0871382602612,4.1934582830666,4.3289353440561,4.3663903068481,4.3407566454532,4.5311031462055,4.4494271787788,4.6749630760693,4.8309841565655,4.9337357732365
GHA,Ghana,0.81545466820619,0.80546865811265,0.8304023390467,0.8200470788487,0.85848256785748,0.85382558259233,0.84825736280129,0.87111797650704,0.83459248713472,0.81981771981827,0.8041435546036,0.84018217866794,0.78832716841646,0.62636083631021,0.6501263187389,0.67658472625816,0.70808310582991,0.71777153014426,0.70693332644386,0.74295601133736,0.70977764181025,0.70925848004131,0.72201545890892,0.71988011911608,0.72458871645843,0.72959095288462,0.74895360532398,0.75208996127413,0.83029067018415,0.85457169253983,0.80626959561888,0.81809813119664,0.86505677504095,0.8270660073044,0.80150575436316,0.81017878434461,0.87770983045853,0.87824556720199,0.9239388693664,0.94544089386611,0.97297025623425,1.0735476593273,1.1583793663705,1.2107313772943,1.1894272192187,1.207590701321,1.2001562862932,1.2844339178565,1.3459358730297,1.4192063107278,1.4757322553332,1.4977450483311,1.5055568507624,1.477603748671
GIB,Gibraltar,2.866926117563,2.8734305261726,2.5049992877637,2.5082168511885,2.4957605396135,2.5895406574738,2.5542819506192,2.4372073679109,2.3196764600466,3.0700743824899,3.5679769801053,3.3473718472054,3.6750044306311,3.3568209041361,3.2528410825117,3.4729691446051,4.3654920187808,4.800120169885,5.3762144276658,5.185321674343,5.4194982027846,7.4591897732115,8.7352122409937,8.7696202134291,10.186955677743,9.8903423593297,10.020659057321,10.264104707071,10.709826214692,11.052054065173,11.491104592224,11.71907578866,11.856853387141,11.991388164282,12.921583304175,13.239099968722,13.745908063907,13.563504876432,13.758431115314,14.912281063863,14.905054237265,14.337244165237,14.530456078397,15.377516109046,16.401443999357,17.791492402393,18.446469453251,19.466029673729,20.547403040501,21.263343481841,18.919005062667,19.13160695572,19.955118321953,20.353502920021
GIN,Guinea,1.186619915192,1.1820814722162,1.1908520665938,1.2160088166226,1.2396652599428,1.2697927770347,1.282330336801,1.2943157531077,1.3012277663822,1.3226808785292,1.3154518090964,1.3022937450893,1.3367539389771,1.3372979335046,1.300532390576,1.2326917833165,1.1484133835705,1.2398857915316,1.2415517615618,1.2369226047807,1.2910988459626,1.2723436595005,1.139189280103,1.1201055668035,1.1235734517954,1.1103708936116,1.1969451219868,1.0893347913167,1.111629921704,1.2220361869366,1.2864323440708,1.2821057802803,1.3084738020076,1.3407870097189,1.3649941455583,1.3906083229855,1.4212144828527,1.4389072871384,1.4698204201317,1.5030629127382,1.713908539733,1.7599679889012,1.7731476167439,1.7683929390081,1.7903401429014,1.8416950112377,1.8788120865953,1.9036845310807,1.9188644471742,1.9195710840863,1.9149955091471,1.9129217288883,1.9316745824754,1.9285194978517
GLP,Guadeloupe,1.2890779493474,1.301625996534,1.3757808280959,1.4053959226198,1.345091984999,1.4456887211461,1.4454699853285,1.5082185092632,1.5400098612904,1.5461024179091,1.5297429900532,1.7147912408169,1.8148168996831,1.8889605800791,2.0290520586565,1.9430135234014,1.9060672292302,2.0530817957152,2.2345796301035,2.3284515615441,2.4171112308094,2.5215234428797,2.3687315304322,2.4630665335692,2.5494714989839,2.4779721004496,2.532374951147,2.6075570592941,2.6021736977793,2.512733431866,2.0575032922846,2.1054123852699,2.2894451204282,2.2729069080826,2.1829122664932,2.1890996001959,2.3663091531861,2.4577406306509,2.4790569725493,2.6022859496361,2.8749958050287,3.0862460788759,3.0834861081668,3.0906960256214,3.1023419369356,3.1237436162413,3.1301367065276,3.1314737379817,3.140361986301,3.140082200937,3.1397236879691,3.1432764507504,3.1440282065499,3.2639030953981
GMB,The Gambia,1.5697801542032,1.5638143349135,1.4889822006658,1.4148802616475,1.4343120445189,1.4261068620124,1.4105937966617,1.3835318806883,1.3695336903114,1.3100253891248,1.3187813248843,1.3280335053924,1.2807817539054,1.1591980887445,1.0816379131638,1.07833079503,1.058604019404,1.1346808343321,1.1000270596277,1.032407468334,1.0350187317483,1.0663232065371,1.0102455428712,0.98700440466473,1.0072604995285,0.99221821785002,0.98043869581658,0.94869168032837,0.94713755237484,0.95217944372062,1.0220244320631,0.98268680366931,0.96795757640992,1.0307102608835,1.0421727422267,1.0325625019234,1.044149186922,1.0297785488697,1.0594768076917,1.1623590326842,1.1612067506235,1.0138512356488,0.99322417728546,1.0060134309658,1.0300188724235,1.0506376921454,0.98125991221962,0.9195691738974,0.84023450575743,0.86113920677819,0.83855250423603,0.77855109211039,0.79038550554598,0.7567312866339
GNB,Guinea-Bissau,1.0671433734357,1.0671697225739,1.0839599030078,1.1086081272328,1.2266410087319,1.4219569735872,1.5475960095152,1.5088363452519,1.396828647371,1.4314720710977,1.454546376098,1.6354756327095,1.9763244300901,1.8184081794403,1.6816164556455,1.4503609410401,1.4177050583195,1.5038837136598,1.4933333315385,1.5366602614848,1.6357612857692,1.6650794272999,1.6212417769877,1.6046241623855,1.5922902667085,1.6098515179716,1.5988604643842,1.574555310499,1.5677162600614,1.6288430073355,1.6138156637246,1.5718514994186,1.5654183172537,1.5765134066434,1.55854674152,1.5545856183561,1.5831634231087,1.6087700468543,1.6285755657956,1.6583821592604,1.683400822867,1.648616125051,1.6752845718601,1.6865328297317,1.5559761204866,1.5865867420692,1.5743431932661,1.4789581688279,1.4676393207216,1.4710978827439,1.4452768190166,1.430713321274,1.4308488118347,1.3980770134013
GNQ,Equatorial Guinea,0.40784370343571,0.41549919076657,0.44898216910323,0.38623010644936,0.42825180567803,0.45762165901557,0.48478579975221,0.49808892844976,0.64997519523277,0.63498481727434,0.63563738857902,0.64082147601648,0.58607536458602,0.45930788629828,0.46183539468411,0.41216519322448,0.415251118252,0.45231263553412,0.43463496473258,0.4626750157767,0.43331272245623,0.43588114231618,0.42701075369335,0.45016672429771,5.788527260327,6.3604476859489,10.172928498743,14.021930910539,16.727130797247,17.585629899322,19.55112839506,21.144422306603,16.154203986686,17.163366510768,22.0488586011,20.606542440817,21.377365825485,21.857704041402,19.555709177089,15.773545998845,15.755320764938,14.945366925573,14.275457994729,12.904673480605,12.450265923178,12.14760014919,10.782046168237,9.288143387619,7.6212304670384,6.9337018997052,6.6398772624999,5.9398344645683,5.4586447725848,4.5191573326798
GRC,Greece,5.2138930661201,5.3628842503051,6.1687596915991,6.511327894779,6.4778947534104,6.6339014461957,7.1288183163243,7.2693720646725,7.4754675480292,7.7322888354922,7.6641827000887,7.5449193320711,7.6496610296749,7.9721543315664,8.128491736148,8.4342631322211,8.3492133859656,8.8142895584371,9.2621203068484,9.6620615750445,9.6654071929674,9.5581453053183,9.6381544334842,9.5302993952209,9.6619138527875,9.9685212404046,9.9688549772422,10.006509387238,10.316902102634,10.361954195651,10.864645764403,10.881253231525,10.907277785461,11.186691675973,11.172459697445,11.343281039962,11.01361311069,11.350906203522,10.917931583862,10.375692967044,9.7457739418789,9.5007283566703,9.1242134088241,8.4854281355496,8.275366267246,8.1569738933235,8.0561983744821,8.1042092272679,7.8878134059778,7.3848853381717,6.4584406718553,6.5973731979132,6.6239083131968,6.2906211562615
GRD,Grenada,0.55267306756055,0.57864859163983,0.58427461048708,0.59453040519711,0.57017138668789,0.58680852458285,0.60469980807372,0.64356831899835,0.66842742359261,0.66679917432657,0.66064784977194,0.70103760579406,0.67098698917924,0.64813083209347,0.64819693701887,0.63109740768036,0.65894729279687,0.73031718317696,0.77175678988912,0.78809283943697,0.96337443231041,0.96647753556709,0.97995686970606,1.041786208322,1.1398727429649,1.0671939664142,1.1074592460979,1.354025327965,1.2426178834092,1.2590122152566,1.0195781293114,1.0304114618952,1.0821096395092,1.1501254479605,1.1150576250337,1.1677708232306,1.2648291999598,1.3565737346172,1.4379312162977,1.5051323545389,1.6178658227299,1.3517509363833,1.3780264418857,1.63965471574,1.5204792796347,1.5856397487696,1.6815714353221,1.6822671202294,1.7092315041818,1.8889410057028,1.6214262874471,1.7527390399541,1.7323198150259,1.8054707824998
GRL,Greenland,1.2312568387064,1.2244617049863,1.224775740623,1.1388443412425,1.1433533517448,1.1403148454611,1.1354950350095,1.1046597452814,1.1221105098771,1.1255553880645,1.1318324165122,1.1483045550499,1.1481260077481,1.1371794996435,1.1236931281187,1.1196218550624,1.1128223641655,1.1082658633769,1.1047608984693,1.1030010173775,1.1027979161428,1.0981757359239,1.096672098221,1.0947372858172,1.0914182070797,1.0890780313772,1.0868275782199,1.0820192549362,1.0790031257706,1.0735274870724,1.0574501167924,1.0573076798142,1.0507325036782,1.0530224363084,11.916458100534,12.011325287165,12.286255139597,12.126813663476,12.480937145584,10.98737994313,12.641017860572,13.395606204123,10.814798636403,10.852656041822,9.8212119020358,10.498693617638,10.471412288716,10.250499713603,10.325265668537,10.386899599596,10.426134494359,10.755865792234,11.242182272963,11.355520303711
GTM,Guatemala,1.4923508994877,1.5271885350611,1.5851298778809,1.5725993388551,1.5178716773821,1.5478565106789,1.4579412450694,1.5501146471983,1.5990006507081,1.661228664652,1.6867964152375,1.5940520767449,1.5111762968295,1.4550751601086,1.459310339377,1.4630464379705,1.3894181328928,1.4077984786994,1.3905500194533,1.4063019792138,1.4144357507832,1.4438252282451,1.5301041645893,1.5952901662951,1.5956207157077,1.6760039191255,1.6381242639818,1.6602866887094,1.7948175301414,1.8100477042513,1.8596329411815,1.8906594492725,1.9419538074266,1.8832072106567,1.9031601011881,1.9580079027881,1.9585462064881,1.9944375565064,1.9123568514203,1.9639193551564,1.9287588402486,1.9273500969304,1.9504612851023,2.0142724839328,2.0793823963762,2.2269062747029,2.2787582232837,2.2096084345578,2.2948833087744,2.3218002572174,2.1942481370485,2.3154107420852,2.2775778381076,2.3258103896347
GUF,French Guiana,2.3456378739005,2.2821654438799,2.5899755147201,2.5362694530559,2.2232181222368,2.5402373732176,2.2722918876292,2.438505256905,2.3954695989783,2.3548940295202,2.2762381682298,2.0272792891949,2.3528864549737,2.8376881441437,2.3792155573319,2.1150126072326,2.5030335565809,2.9381705715321,2.7384302233258,2.9252191835683,3.1621571208762,3.4688243752173,2.865407877388,3.3978117661642,3.1192727603043,3.3658224861702,3.4455073077745,3.454284596374,3.6248037716909,3.4139871297496,1.9963357868798,1.7343158272155,1.6030728730403,1.732632237373,1.7034361664133,1.6637254169986,1.604689915698,1.6352947709631,1.6556831441886,2.0435421692014,1.9948051198303,2.0569582299322,2.0577234987499,2.0017295749148,1.9632691920104,1.9278675847681,1.9224648783326,1.8729200350916,1.8496719810111,1.8262241845626,1.7896498234505,1.7746905825283,1.7361292900611,1.7588573520622
GUY,Guyana,7.1165942359014,6.9085269233138,6.4836590225985,6.9810306179633,7.0250214688503,7.6306117342361,6.9529437848996,7.405143551623,6.8532558185603,6.1126179566481,6.3326175483513,6.2371919441736,6.0239938633131,5.527095085209,5.9130538982438,5.6284098424601,5.6198377001874,5.5744023746262,5.6673215391367,5.3608596145394,5.0593072906904,5.3079644073556,5.3436481212906,5.5513140843917,5.8659327189073,6.3357219576463,6.3943618557857,6.6512399072142,6.5298469505343,6.6570088883187,6.2422622192535,6.2005589348004,5.9753561633763,6.269883107885,6.1504804268139,5.7975145441638,5.5243519898639,5.9736052152271,6.1095475302804,6.2240467826537,6.5188344783531,6.6614860776763,6.912975642338,7.0418218180577,7.345053358996,7.4051648312587,7.4336399685209,7.5948798515202,7.627690361901,8.0012957641557,9.3144547402133,9.2553821769731,10.369510185186,10.200483936507
HKG,Hong Kong,2.9992133387602,3.0052282339849,3.0424909853394,3.0202375331383,3.3223971249289,3.2319750270956,3.5936857215748,3.9745361720363,4.0955096852047,3.7891172017504,3.8051289775043,3.9743866043816,4.3772154130773,5.002732188562,5.4140561011356,5.5499907112681,6.1936456618396,6.1023319509012,6.6509686066642,6.7302646926227,6.7796238588429,7.3164937252494,8.0897488881068,8.1743242424146,7.0299090431451,7.0087446519091,6.480506240156,6.1049739732398,7.2951723792515,7.6617218217253,7.0002453060624,6.9187343447166,6.7350350399294,7.2437755218636,6.6593030446402,6.9759786092531,6.8668618759601,7.1305710733731,6.9047596589692,7.1625878048009,6.7072351761434,7.0976745593949,6.98665623393,7.1637730134035,7.3164062219831,6.8119594433802,6.8828808537408,6.7079768492968,6.6473926031655,6.52671917605,5.3686267401078,5.3266574188499,4.9753139413726,5.22677431076
