EDGAR Country Code,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
DEU,Germany,0.36546859219264,0.34059266105853,0.31666815093547,0.31604760211319,0.30489206449755,0.29810049395986,0.30297814842258,0.28763803539311,0.27683357156809,0.26130677829032,0.25290710906678,0.25079391153133,0.2465900421016,0.24893278415083,0.24204155176008,0.2339667507563,0.22689415905934,0.21411590169611,0.21189141451991,0.20943587597295,0.2114019390334,0.19720064254415,0.19874420269948,0.20155625240451,0.18895351735502,0.18720520302727,0.18362568211324,0.17566317891398,0.16772863694241,0.15572044184544,0.15010704418139,0.15204112844403,0.14524450253225,0.13035990517317
DJI,Djibouti,0.74152163109592,0.89571454725159,0.64690167797307,0.53267984770917,0.73853912255302,0.64419707446361,0.76386797746959,0.7226505505195,0.74057347215425,0.72708902948842,0.57517560971991,0.58751620177667,0.60445464623249,0.57402224000456,0.55317174140921,0.51928557142823,0.44483094663208,0.43062073240912,0.40408655063909,0.51440395598115,0.59050387037547,0.4826779089961,0.50179472972685,0.4856061389426,0.45607302338178,0.4092911396024,0.37791445594337,0.34712312807262,0.34155495919696,0.32407989968994,0.32668890142979,0.32214736127992,0.30673772813587,0.28896153202067
DMA,Dominica,0.10968134318171,0.10792351079354,0.1060729509821,0.12672738605949,0.14331562988265,0.1490641739671,0.15191196193558,0.14681410218574,0.11048247448068,0.14002687912411,0.12988232869068,0.13043551647105,0.12827015883452,0.12872809784516,0.12937401943546,0.12763473387634,0.12610419026495,0.13128608890369,0.11997028978939,0.12296365020735,0.12465950443574,0.11071549670724,0.10792509840117,0.11409006375784,0.11554573795733,0.12363971082107,0.12522488089379,0.12576951307109,0.12677060088345,0.12826573296218,0.13742458503631,0.13574674355841,0.12885821845101,0.12680541818871
DNK,Denmark,0.28959083863997,0.32992127311042,0.29922585944459,0.30985417476945,0.30873213827686,0.28836426106732,0.3291336280116,0.28385427711584,0.26377913852126,0.24608925775355,0.22418141343319,0.22762272430271,0.22393272800924,0.24061165769661,0.21539985411668,0.19929129684944,0.21280954427388,0.19796707725953,0.18828699567171,0.19109082321911,0.18865317403333,0.1705477791177,0.1558129438956,0.16083945382005,0.14639903517376,0.13759835788535,0.13856891617376,0.12900422025256,0.12710081556859,0.11678092037386,0.11371330050624,0.10980966616478,0.1028116773719,0.09764933754159
DOM,Dominican Republic,0.33169864174826,0.34453788404968,0.32677239446958,0.30800155568198,0.32528159014161,0.32002996909124,0.31841084025568,0.31653189864308,0.32204217492518,0.31116272990201,0.30296373248224,0.30308571405901,0.31425645441601,0.29434355270748,0.28167695807554,0.26905280582312,0.26482434850828,0.25517991366383,0.24954010895306,0.24459294507093,0.23516811546323,0.23029171102654,0.22969475503366,0.21709755292253,0.20577913148573,0.2053609185322,0.19963222482979,0.18724041431988,0.18599556753034,0.19030189161191,0.1981084489212,0.1895786365749,0.18159473363031,0.18498985177077
DZA,Algeria,0.4552948241822,0.46388949766297,0.48980119058757,0.51080250781151,0.51042122010231,0.51920345758748,0.49609124284501,0.46104458354806,0.43647688212962,0.43555582493063,0.44318943115304,0.40142770136955,0.37972225879998,0.39001346111028,0.36895193667262,0.36154887791432,0.36919898457512,0.35765726799528,0.36539487990736,0.35345554556616,0.35243322730098,0.35458964316503,0.3757626962849,0.37503147110936,0.38216125245469,0.38719239995918,0.36937905814027,0.37179669892079,0.3800491915615,0.38653685839567,0.38565371620912,0.39127870533542,0.39146965332777,0.36687371580904
ECU,Ecuador,0.39875076047516,0.38707410611099,0.4074406068085,0.41029361057079,0.41433230456478,0.43042750597779,0.46113764696358,0.45320932371689,0.41948571732671,0.41091512516462,0.39142708081502,0.40867933548463,0.39156879013439,0.3953866386201,0.39531059912455,0.37968438002866,0.37907681848152,0.37335784686036,0.35654009706245,0.37791414772415,0.38485285046086,0.35786875315368,0.33943858037279,0.33152155292002,0.32507268227826,0.31823959316642,0.31625472428761,0.29137287949388,0.292610881526,0.29176970033975,0.29607088070061,0.2866387468358,0.27795817413487,0.28286242336075
EGY,Egypt,0.31581421230367,0.33192500508726,0.32260207516777,0.31585943301209,0.29430031568163,0.29813313159197,0.30039895750466,0.29547269696882,0.28548858251294,0.28706789633826,0.2687584797983,0.27818847909655,0.28001303597342,0.27813107816312,0.28526529304422,0.29503013398481,0.28926124709873,0.2837702722211,0.26755090874498,0.2623824873535,0.24944684493913,0.25346494289435,0.26011399891024,0.24970549135906,0.24651353442015,0.24095212862886,0.24004789227225,0.23912612673334,0.22356449354681,0.19589200392012,0.18330290963976,0.19223985176948,0.18092145008587,0.17573963889834
ERI,Eritrea,1.3160081398857,1.4483536253856,1.6771009538843,1.2556502898711,1.0897811168003,1.094139273277,1.1075202081639,1.106327059906,1.0347227687407,1.0579261943396,1.2283842204202,1.112286364716,1.0709209121592,1.124382825293,1.1231370613929,1.0885380072303,1.069421813711,1.0975197803581,1.3492560038764,1.2165431993957,1.0963204499888,0.91668643623287,0.91074525743193,1.0222068688757,0.7878436530481,0.99805653537518,0.94303888882592,1.0482821506449,0.94489564128152,0.91835872479313,0.92766548397762,0.91389029036909,0.88870241539987,0.86810666095856
ESH,Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Spain and Andorra,0.24431952906174,0.24459848484124,0.24872045858047,0.23943733993738,0.24377243593589,0.24926962931137,0.23809218333301,0.24614933205542,0.24227371251394,0.24781177524164,0.24709306491652,0.23661752556332,0.24057374601479,0.23922298513922,0.24092351459124,0.24001900173505,0.22662774176024,0.22712791033039,0.20797869431828,0.1965748253881,0.18964654558416,0.19099155311913,0.19312410834504,0.18083754436209,0.17726755696629,0.17715188457703,0.16770210288864,0.16936222873878,0.16230605468205,0.1506962924708,0.14938874880099,0.14920202034725,0.1393664015147,0.12726581952634
EST,Estonia,1.4690946461439,1.4673916270191,1.3879324802873,1.218772079841,1.2518007767805,1.0983393327816,1.0912164609605,0.944503606129,0.83256584299093,0.77844069807804,0.71633962719106,0.68525017822281,0.61432167916184,0.63190349737548,0.60340330616433,0.54804531316436,0.47772432861869,0.52219515930862,0.50963399795378,0.51126978590994,0.62284550891704,0.58512819397302,0.54346534094765,0.58776615767497,0.55291833661151,0.50368396388145,0.48548609195503,0.48584178683848,0.49261707494461,0.33566430890233,0.26187710096504,0.25717483742727,0.2631794730745,0.25034440769714
ETH,Ethiopia,1.5098277199718,1.643745738737,1.8483897991545,1.5065320405693,1.5188202380554,1.4535790129997,1.3591687933596,1.3637961251758,1.510944827858,1.4350059703691,1.3146282041343,1.3038768125332,1.4123997777373,1.4288338684919,1.2936109369488,1.2003806546899,1.1527781954963,1.1349838891369,1.0740118420106,1.0281974541855,0.95651309188049,0.85747683691212,0.82202596516655,0.77286644794307,0.73259519925247,0.68449889855768,0.65381329194363,0.61027795266062,0.58870017866589,0.58313143076664,0.56803975812575,0.5213831395645,0.50104827819177,0.47950288671672
FIN,Finland,0.36990865914205,0.39503522413387,0.38997708441831,0.40077092178231,0.42391458707841,0.38921863026669,0.40706006974611,0.37362158585152,0.34204574127872,0.32409316118733,0.30035187503333,0.31651431609295,0.31993101443326,0.34625356039151,0.31891465578199,0.26396687395481,0.29623518845904,0.27517780707785,0.2438897459589,0.25238494043948,0.27831286533406,0.24397868815166,0.2268619826194,0.23191291734525,0.21902634599887,0.20512825077127,0.20874884149838,0.19248420419479,0.19463838368463,0.18136184108955,0.16908116620092,0.16379372874274,0.14860566305193,0.13531618318034
FJI,Fiji,0.35147140107964,0.34368817793319,0.34453167931432,0.36071868988954,0.35832898281445,0.35436468675345,0.34610808475989,0.3585857135053,0.3500301298182,0.33235249990739,0.36026379674432,0.37143480897237,0.32300746436276,0.34550954810169,0.38402540351107,0.35364279742079,0.36289503953836,0.35121311323053,0.30024108980456,0.2771420481067,0.3381640054331,0.28120585392469,0.27355729501125,0.28043548852959,0.23782823638565,0.23347670717051,0.22769691543069,0.2345498850026,0.23572011067192,0.25231457140519,0.3002471635084,0.32067583936492,0.28145756444565,0.26780579249048
FLK,Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,France and Monaco,0.22651168994489,0.23712866942567,0.22730994453213,0.21938758987759,0.21208730301843,0.21194932240727,0.21607749750494,0.20582276662368,0.20322190283341,0.19375622197388,0.18634653846197,0.18413373293426,0.17985342972608,0.17950845107461,0.1749998184734,0.17227782866504,0.16382513844159,0.1581927225525,0.15551130496497,0.15560552791885,0.15559293357203,0.14701290094221,0.14719448789224,0.14477563380187,0.13348486497696,0.13323437003537,0.13224282454081,0.13013670575541,0.12414167248312,0.11913303493943,0.11622176607617,0.11772975929443,0.11133052007616,0.10242484785293
FRO,Faroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Gabon,0.83492851092426,0.75510810237832,0.83044166215745,0.82343643708499,0.777922717236,0.82851411599838,0.90079044250661,0.78681093549189,0.88389709533102,0.9239962082753,0.96871996630936,0.95130983955145,0.92222599899292,1.0051062079024,0.92340421577593,0.84605301800562,0.74967486781331,0.61099376497085,0.68030413551083,0.66012083914774,0.63276519274819,0.58233644141148,0.55030942139861,0.51507414048352,0.4981012946061,0.4996357400615,0.4890875277281,0.44545138283248,0.4092434549781,0.43391079104996,0.43800309043795,0.41130856450974,0.41914243961864,0.44401887115077
GBR,United Kingdom,0.37371631291263,0.38353007952383,0.37301038584786,0.3542438249239,0.33529027499886,0.32620161688518,0.32675154373558,0.30244395882364,0.28837760321049,0.27332526464459,0.26183442271096,0.25785449131547,0.24583000303233,0.2416172552005,0.23422551406894,0.22497211742817,0.21769611448313,0.20776009964656,0.20104295806563,0.19282141491002,0.19312555531019,0.17686754685484,0.18112800312476,0.17403053831792,0.15648273699599,0.14862293887635,0.13917533282341,0.13240136404326,0.12807954626408,0.12118569279175,0.12261320904449,0.11848119058148,0.10999865096601,0.10253180020674
GEO,Georgia,0.6750328990531,0.68726983530171,1.0183616746827,1.1995262863403,0.96987608783341,0.79832452557133,0.65133942193793,0.55569093389053,0.50982643266642,0.47414083393794,0.48742961363994,0.39768656581962,0.37913336584293,0.36136861399213,0.35097598641865,0.3392123180501,0.32785611660365,0.313449618522,0.27832770430383,0.31333866426469,0.28054951612611,0.29102354047792,0.29675020839401,0.30011748681218,0.30307173586488,0.29779625282932,0.29520074069804,0.2821819335528,0.26415850243659,0.2614667535091,0.27359058303789,0.25910269405368,0.24056152378486,0.22770738942896
GHA,Ghana,0.24211213901675,0.23625712576263,0.23805811896605,0.2327062212047,0.23293340851194,0.23121317874858,0.23266115840694,0.22974776066305,0.24813375949295,0.25060920007752,0.23369904097814,0.23381978426209,0.24272058180927,0.22637285131768,0.21322668879402,0.20891316791479,0.21835550213624,0.2149433883887,0.21263197056189,0.21291743776005,0.20824265877462,0.20647970125479,0.2088117834969,0.20822400066325,0.2035318371305,0.20700306991874,0.20351652684012,0.20591048857358,0.20761265010405,0.20995682547314,0.22179848690573,0.21869442363744,0.21609797562159,0.21018205365638
GIB,Gibraltar,0.2402046904882,0.33577609671466,0.39477535092736,0.39143860782951,0.44010187008375,0.41789418361854,0.41484808469912,0.40242927296501,0.40737338196918,0.40814251159224,0.40874116426912,0.40631974350198,0.40273911490526,0.39559099744097,0.41638202374592,0.42048170122717,0.42840302336186,0.41114060273049,0.42437844316927,0.48430841485297,0.47789554494488,0.45966430485627,0.4648567914516,0.47800131128308,0.50249131733066,0.53770658203402,0.51134449201644,0.49517593124635,0.49540863791417,0.49535388607305,0.47651132297671,0.48383773715123,0.50466431365778,0.51473944759146
GIN,Guinea,0.57571389560343,0.58340038447394,0.53631214549899,0.5320423294307,0.54061627235306,0.53285996222362,0.56813316177538,0.50400183259623,0.50607213735137,0.54538920471617,0.57012707305959,0.55827413237406,0.55181209644905,0.56900992895101,0.57700421207461,0.58212291805756,0.60019070753735,0.58127255322192,0.5829798118361,0.61656570188024,0.68587293710935,0.68176838448391,0.66298694479803,0.65049411064126,0.64989377377886,0.65949967295368,0.62238267989922,0.58655269924968,0.57054509523887,0.55470862189849,0.54131750432025,0.53402819984004,0.52837934582872,0.5054172939508
GLP,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB,The Gambia,0.33902670703289,0.35083233954756,0.33175387340047,0.32384293412354,0.33929642517283,0.34069904581795,0.33874914086891,0.3214327395452,0.31906043833262,0.31041866109689,0.32544051775217,0.30503996913378,0.32054893940232,0.32982213172398,0.32173687482519,0.33709790574948,0.35389788988125,0.34964613041276,0.34942754573666,0.37093861783026,0.36112096854872,0.35419358415066,0.34023293680305,0.3456231751804,0.37022041062542,0.37420879566044,0.35339515177861,0.32556102208169,0.28574940353247,0.28389857000697,0.2828957912964,0.25677408806906,0.25551214885365,0.23893359751502
GNB,Guinea-Bissau,0.94780464539415,0.94052871998636,0.9282045899408,0.92161243603893,0.90649831808867,0.89645926685635,0.81318756475476,0.76535898241083,0.99939010200075,0.90435804604537,0.9025541622325,0.85531803347886,0.83865334175495,0.86514463183191,0.86402994561324,0.82704157173944,0.83928029691383,0.85116455717026,0.84423027216252,0.85988544785792,0.84746008353283,0.78774067240688,0.83585890217783,0.83650175615129,0.78448971135359,0.77325221342625,0.74720881971739,0.68667371776419,0.67294231519008,0.66120276301561,0.65538389429534,0.62417331347024,0.61311221773364,0.58781669083082
GNQ,Equatorial Guinea,0.34732344456585,0.3643846269718,0.27365385968371,0.26865304053838,3.0649559059354,2.9708681226922,2.9605258891176,1.6967331364457,1.7014619011063,1.481909298095,1.4513020923626,1.0004719626422,0.66647360932215,0.64769066539727,0.62916261410872,0.52623436192514,0.53022375796389,0.49229933714869,0.39152480837954,0.32621795817915,0.37429477430972,0.34844240694071,0.32097075790294,0.31581966865919,0.31622650270045,0.35328137036851,0.3573737976205,0.33869772133555,0.3072006407777,0.30609670252764,0.31832854486795,0.29151745526489,0.26648603122064,0.24127553911045
GRC,Greece,0.35930913581273,0.34777879265387,0.35193950051142,0.35765264533426,0.35936348789134,0.36669743794001,0.35952941848863,0.34794489067426,0.34747217965855,0.34042481568866,0.34508071749509,0.33315557590833,0.32227727951402,0.31317578423679,0.29842252403894,0.30200114911971,0.27845995527612,0.27892217684865,0.27010041090541,0.26878977656086,0.2671539907568,0.28926751960365,0.29782771693267,0.28270207924458,0.27302648380977,0.26852648072845,0.26569718464369,0.26382802058057,0.25217022712021,0.23137118317353,0.22269152061586,0.20937184176609,0.19858936043463,0.18432588930067
GRD,Grenada,0.10439047731852,0.10347897466662,0.10663915960239,0.11694942351877,0.1272374739421,0.11763830071441,0.1175197526562,0.13726470278134,0.11293041344579,0.10717709574466,0.082894183716551,0.085699035418659,0.087222437035012,0.084917877023758,0.083092654521563,0.077041035128479,0.087178579383863,0.088385921221495,0.093115485832786,0.10473699333224,0.11357352339552,0.094530221505401,0.097870311454283,0.11423835603566,0.099109509168896,0.097521328386734,0.10015429383664,0.096391512637752,0.094290951665524,0.10396884469594,0.10393924269949,0.1070235642203,0.10036979635526,0.099808072494815
GRL,Greenland,0.029316593787822,0.029324121409937,0.030901347835231,0.032472338501763,0.030545150210385,0.029381915312261,0.02889290386298,0.028370994476983,0.026286527634413,0.02584285668289,0.023822632561818,0.023584578425815,0.023748022185064,0.022866778289341,0.24270585943902,0.23338519368296,0.22624173395261,0.21800485142681,0.21102021675133,0.18380705662793,0.20753273435899,0.22068292018489,0.17546137257909,0.17821469527531,0.15388798498789,0.1687572242978,0.16089038284582,0.15760286903993,0.15800683572219,0.15486738086059,0.15543231764849,0.15894122740009,0.16612760735732,0.16780242239
GTM,Guatemala,0.19198387256785,0.1935355531072,0.20028240916591,0.20568744133348,0.20240141812704,0.20727716941192,0.20127553221545,0.19989101636376,0.21045900900335,0.20903945259565,0.21208190139587,0.21566442498019,0.21840402269922,0.21144364653311,0.21209522560205,0.21622423859859,0.21001598277104,0.20567151606385,0.19518480065654,0.20390868431137,0.19891606696148,0.19497921611451,0.195747199406,0.19909844080002,0.20091995064638,0.21098365712583,0.21453643705198,0.20583907969159,0.21079588909756,0.20898347965505,0.20491561898196,0.20393356782146,0.19618399981438,0.19706312652921
GUF,French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,Guyana,0.98783265082206,0.97847479885451,0.91885762729739,0.88873746254351,0.87085598394641,0.89902467575564,0.84111022859786,0.82251165600744,0.81852773427755,0.80761707233193,0.76576190321682,0.74266859133258,0.70732314203973,0.7468826235236,0.72118468519575,0.69267232493901,0.62670582304486,0.6307467185861,0.63265489787198,0.62152865505842,0.62582010536931,0.60999717534869,0.60450325983727,0.59800294134248,0.61770700897678,0.62265971404333,0.6058804281908,0.60025296184055,0.58045239918951,0.58111098443254,0.47404493900246,0.39460109976001,0.27185907490973,0.20205442583871
HKG,Hong Kong,0.2174477222418,0.22479737671154,0.23657366459829,0.22752472372211,0.18674491326676,0.1844189588348,0.16626375654624,0.15176662254693,0.19624764976974,0.20435153402381,0.17563531874759,0.17414174599879,0.16767778487745,0.17559273203842,0.14894332554903,0.14582918571011,0.13475696860052,0.13216343978748,0.12607296271385,0.13490743496292,0.11903394320076,0.12087128573124,0.1176635199279,0.11771143211914,0.11774041739534,0.10782700631822,0.10747087544394,0.1017665337654,0.098908036321522,0.099587060399289,0.08831870322434,0.082864412905086,0.080832362579306,0.082724755971381
HND,Honduras,0.41380812206578,0.43272939010179,0.42256948911491,0.38684400015218,0.42164007277808,0.41264475374816,0.41815021385097,0.40458317058907,0.40864005595781,0.39214728452847,0.37986307193421,0.40527387198266,0.42876311616588,0.45629432624397,0.46032791565449,0.41136615615477,0.41462200717723,0.42006211540752,0.40961302158748,0.42000515404352,0.4063281382263,0.41803404165294,0.41518440879186,0.40283753572333,0.39899952055226,0.39861300822702,0.38403518032532,0.34630509048379,0.33137379188316,0.34504825870623,0.35856214319536,0.33676075094871,0.33256569177747,0.33287978722391
HRV,Croatia,0.29915840209739,0.29223271680491,0.2963634234118,0.32074494429282,0.29073716375933,0.27897695965208,0.27252944190768,0.27025268832768,0.26284197514456,0.27617624303864,0.26286582196397,0.2660916581357,0.25827842813621,0.25875571611928,0.25334709449667,0.24281307927219,0.23465481374755,0.23669253993152,0.22291802302668,0.22585241241795,0.22346105512696,0.22157817732745,0.212330882504,0.21036014523472,0.20528972173921,0.20640903346127,0.20353289152278,0.20172999590566,0.18797841526059,0.18360876842175,0.19598810212571,0.17565380575008,0.16167289290824,0.15701643423178
HTI,Haiti,0.27081206282812,0.27303223709939,0.30336362244841,0.30954213682673,0.33077810654429,0.33474244152646,0.33271564818164,0.34404628563014,0.34405268971707,0.34183835659009,0.35698807755509,0.36238487631278,0.37012759937239,0.36024614692917,0.36294296019643,0.35874366274246,0.35781413979339,0.35897961253893,0.3531998772684,0.33845305497461,0.37974640287761,0.37801396318323,0.37611516202824,0.36825479310153,0.36657989803546,0.37100466832467,0.37252870809563,0.36398536213861,0.36461808468591,0.36729271912188,0.37181141645866,0.37631254057949,0.3854257792952,0.39694075817997
HUN,Hungary,0.4348212016474,0.46130344671377,0.4211768702199,0.42786059906668,0.41375870254821,0.40349694923142,0.41542984178421,0.39543625709536,0.37761821355932,0.36874523665482,0.339857823456,0.33382637445589,0.3114119992501,0.30959003399852,0.29116125428537,0.28133805197629,0.26770282881974,0.25794733147654,0.24707598611168,0.24138266089322,0.24040609963016,0.23347605889047,0.22312790578174,0.21000286599824,0.20177941768723,0.20343924032447,0.20114921340028,0.20236150225047,0.19203716278266,0.18317964273798,0.18784059809946,0.17883254428193,0.16375746580932,0.15666213888714
IDN,Indonesia,0.44351187575063,0.43504997980031,0.42765981798442,0.41740638986208,0.40295106189009,0.39655847062002,0.38517831207957,0.38412152839245,0.44107582320894,0.4474536067062,0.43013293843582,0.43271583235945,0.42012722027768,0.42181504446833,0.41080931693139,0.39396524775352,0.39325072398543,0.38337689045426,0.3634613308556,0.36278083747197,0.35881567610136,0.38059177870385,0.36684278289031,0.33395991630842,0.33364008425197,0.31813827349061,0.30137653888936,0.30418304344042,0.31881313055306,0.3189478047137,0.3085098488286,0.30506734794009,0.3100385948998,0.30729464076921
IND,India,0.72576594189711,0.74762448910375,0.72395076717077,0.70572915055299,0.68495484919325,0.66214019251796,0.63324034522802,0.62860395245545,0.60200849571443,0.5744383627092,0.56280353245762,0.54384438775655,0.53165869395714,0.50599444329857,0.49345761697279,0.47315858853925,0.45937804904991,0.4541551986799,0.46135552312119,0.45327525321304,0.43674507665604,0.43415519270576,0.43771972366948,0.41678927307263,0.40990093744402,0.38327852522476,0.35974642304459,0.35118611611087,0.34530960763907,0.33067318704858,0.33083283963465,0.32323813631806,0.31997320725773,0.31545397254504
IRL,Ireland,0.56021800536437,0.55499319415886,0.53754676209778,0.53002029348119,0.51374206099546,0.47443946277352,0.45307092430382,0.4177365786269,0.40074060773562,0.38473142566226,0.37055469679599,0.36432847135516,0.33765074162124,0.32696665709582,0.30206952861483,0.2915869041752,0.28000989493173,0.25769257369276,0.26536369011081,0.2589458083723,0.25084359276859,0.23247663783934,0.23713583255087,0.23126024877781,0.21293182331392,0.17646727197468,0.18206320927508,0.16426913589552,0.14280511269913,0.13131268109691,0.1187724874709,0.10674958114431,0.096057091670486,0.095081007420021
IRN,Iran,0.62997576232243,0.63403725362826,0.65284140344641,0.65994771662894,0.73681065395658,0.72068334864247,0.70587851532313,0.71705221117341,0.68030177266263,0.70473441054001,0.7068217819243,0.69774685136721,0.66596678522634,0.66699997913421,0.66968619324458,0.69464509121655,0.70884851219297,0.67790103817156,0.69067335864954,0.70304530078076,0.67316978845795,0.66321883292502,0.6802715663966,0.70884583849406,0.69194032015635,0.69757637455917,0.67763259814031,0.68146024156515,0.6863963646239,0.71728781566845,0.70412389047301,0.70440500856835,0.69980043558223,0.69195114320046
IRQ,Iraq,0.91142932962008,1.1604591362599,1.1891851884312,1.1672532489201,1.2226212639928,1.1987005846101,1.003710416882,1.0614927976994,0.70583666112372,0.55981763156015,0.54259500738505,0.57654817533778,0.58714556806954,0.82935187404126,0.60742621566882,0.57536269675117,0.54349743676293,0.50186290457489,0.51467520582587,0.54362254561744,0.5740666751636,0.56742794102046,0.56377226236091,0.54852677133046,0.54774325474056,0.54349841795225,0.55874057174622,0.59633081369271,0.60978020504863,0.61362175802972,0.61374981549093,0.61234126379637,0.61886605173255,0.6331996703775
ISL,Iceland,0.42956156195861,0.42738523357907,0.33214535178735,0.33977710557748,0.34078145360897,0.32306054992277,0.33638268973145,0.3122509833868,0.30322480134748,0.29598094304258,0.2898575573996,0.28646962220083,0.29856762712869,0.2903451591989,0.27477016964513,0.2570458815572,0.25057788544643,0.24841184361477,0.25884810190711,0.28061500040194,0.28505678317813,0.27218822379131,0.26898045125046,0.25943636430885,0.24191093681198,0.24240281584246,0.20664967624732,0.20691025609702,0.1971567047741,0.18661068933591,0.19126197325461,0.1888248776143,0.17391137543274,0.15950659938068
ISR,"Israel and Palestine, State of",0.36648112274397,0.34996652638334,0.34992683686598,0.34184848841118,0.33017707224047,0.32715045232489,0.32808445425732,0.32426519898708,0.31530801598778,0.31204580449552,0.31121124660977,0.31249977137882,0.32988997158517,0.33144550910094,0.31316817831155,0.29005744345439,0.28836253398464,0.28184040453949,0.27640943274325,0.26732616211212,0.27176975066309,0.25684492250819,0.27022581598613,0.23403113779373,0.21871500583819,0.22309922791773,0.21384251018214,0.20554339940671,0.18974688307011,0.18803952646205,0.18424927108795,0.17047888999327,0.16449238302686,0.15965185214442
ITA,"Italy, San Marino and the Holy See",0.21031897884895,0.20625308759601,0.20283701667726,0.2016128102877,0.19554280019931,0.20006408920651,0.19605107344341,0.19396319184013,0.1940704706401,0.19355951935972,0.18895508313016,0.1841145240702,0.18684726754985,0.19326996355646,0.19387154976456,0.19278895970971,0.18547677001598,0.18055885249757,0.1772742122743,0.16947547589468,0.17028980824572,0.16523374090103,0.16388613807662,0.15529112006515,0.14816257479343,0.14986759625191,0.14620724347601,0.14306435299093,0.14004618567401,0.13636248000886,0.13550773347423,0.13772236670069,0.13137592414812,0.1208134734059
JAM,Jamaica,0.44208278852288,0.42109817612681,0.44903282670719,0.41721035885805,0.41348874905089,0.41772359188537,0.43157647648755,0.44409191759517,0.47586725503422,0.4830237963593,0.4808971608459,0.47718012980353,0.4660602824155,0.46350647672673,0.45624064747048,0.45157643094682,0.48868643175624,0.47811456185996,0.3965686617913,0.34583720716643,0.33641235667031,0.32826974469359,0.30861080529295,0.32434425282766,0.31284350527375,0.30524868181671,0.32003759777675,0.30637952035777,0.34981744374238,0.33798630035645,0.27575655702267,0.28451521093238,0.26773439774467,0.27931185053897
JOR,Jordan,0.44147045416519,0.44587902848047,0.45672376562721,0.45452349541214,0.44837872112343,0.44823176936168,0.44825750471574,0.44785538739118,0.4425084257957,0.43164358539018,0.45278694035954,0.43503207014086,0.43037029711415,0.42630647974587,0.42168294748033,0.41778904704685,0.39233972305827,0.37853171457228,0.34856036940389,0.33855878307262,0.32721568310045,0.32825401768542,0.36558049085115,0.35310908213969,0.36567592061363,0.35717520132952,0.35210119202645,0.35974392969294,0.3430943033289,0.32445307277846,0.30922639832683,0.30990885598919,0.30574704561588,0.31278749798306
JPN,Japan,0.30078405883469,0.2937345843907,0.29325289817306,0.29398872722405,0.30412073393735,0.30025408097734,0.2939137525678,0.28723542919368,0.27940849584257,0.28659865651767,0.27963404303065,0.27419398473535,0.27966370128264,0.27628776210113,0.26857087577767,0.26555922030307,0.25640799218997,0.25904907176665,0.24802289360973,0.24952524830465,0.25153971371358,0.26094000726124,0.26437494298093,0.26224653295176,0.2519249002592,0.24043624173885,0.2382375940374,0.23175336681403,0.2232250527127,0.21709944233946,0.21408442653061,0.21106677075776,0.19594483345866,0.18069411517655
KAZ,Kazakhstan,1.2014337300972,1.3739029204257,1.4687340395445,1.4122480254511,1.4422733762389,1.3655281320261,1.1961354906371,1.0262834413553,1.04358753659,0.93440501198626,0.88323308340967,0.7767911392211,0.77130079666935,0.77848045504612,0.75885135079047,0.73740854174108,0.73869405140428,0.70782144753293,0.79441962845253,0.71743375169981,0.71588597254876,0.71016786852401,0.67345926886938,0.67106773623937,0.54784089004725,0.48429200722384,0.50096746020954,0.50957124880976,0.49547604404092,0.45538313497346,0.48174586525345,0.49689179953094,0.47806399891721,0.45406198914769
KEN,Kenya,0.40101093011899,0.38641891512058,0.39386428934806,0.3964269602427,0.39211619037945,0.38169267798479,0.35883640233301,0.35656526682217,0.35387454261699,0.37004057526689,0.35862086492121,0.35354626301163,0.37136993650851,0.37136272373223,0.38678912871175,0.38305091619372,0.35136027356931,0.45515649045251,0.48428415499671,0.4621888751416,0.4481406398039,0.43084466988224,0.40356001124435,0.39038478117706,0.38303201539104,0.37506013564193,0.38738974104765,0.36092075754726,0.35055305809315,0.36632738704027,0.4105570490079,0.35832487448828,0.35007212474793,0.3438059928682
KGZ,Kyrgyzstan,1.2467209638096,1.2431468411002,1.0666115814634,1.0174568315847,0.95869093674114,0.77782364744287,0.78182399738029,0.73482225177361,0.74222392338461,0.64757197586225,0.61210638122947,0.53742925867804,0.59551394399602,0.59049881304013,0.54909440350089,0.55451679290499,0.5315549888424,0.54598386036251,0.55699498015791,0.53700879122926,0.52913933867228,0.57144715392848,0.64933705327349,0.58213980184516,0.58692256311114,0.5786800974666,0.54756813987472,0.53238689128693,0.56843795345228,0.52014626179098,0.53705374381237,0.54425993970564,0.50024842475455,0.4772962715995
